Code_Index,Gene_ID,Gene_Name,Gene_Label
12695,ENSG00000143502,SUSD4,Unknown
12696,ENSG00000169629,RGPD8,Unknown
12697,ENSG00000112276,BVES,Unknown
12698,ENSG00000151366,NDUFC2,Unknown
12699,ENSG00000101452,DHX35,Non-driver
12700,ENSG00000125827,TMX4,Unknown
12701,ENSG00000129244,ATP1B2,Unknown
12702,ENSG00000180730,SHISA2,Unknown
12703,ENSG00000282739,SLC25A26,Unknown
12704,ENSG00000165115,KIF27,Unknown
12705,ENSG00000278565,CEACAM21,Unknown
12706,ENSG00000170426,SDR9C7,Unknown
12707,ENSG00000148090,AUH,Unknown
12708,ENSG00000244444,EGFL8,Unknown
12709,ENSG00000164898,FMC1,Non-driver
12710,ENSG00000139324,TMTC3,Unknown
12711,ENSG00000125247,TMTC4,Unknown
12712,ENSG00000137216,TMEM63B,Non-driver
12713,ENSG00000146433,TMEM181,Unknown
12714,ENSG00000157600,TMEM164,Non-driver
12715,ENSG00000106809,OGN,Unknown
12716,ENSG00000064763,FAR2,Unknown
12717,,MARC2,Non-driver
12718,ENSG00000179598,PLD6,Unknown
12719,ENSG00000147119,CHST7,Unknown
12720,ENSG00000116273,PHF13,Non-driver
12721,ENSG00000183032,SLC25A21,Unknown
12722,ENSG00000113583,C5orf15,Non-driver
12723,ENSG00000037749,MFAP3,Unknown
12724,ENSG00000084110,HAL,Unknown
12725,ENSG00000198276,UCKL1,Unknown
12726,ENSG00000183066,WBP2NL,Unknown
12727,ENSG00000186075,ZPBP2,Unknown
12728,ENSG00000104760,FGL1,Unknown
12729,ENSG00000113391,FAM172A,Non-driver
12730,ENSG00000110811,P3H3,Unknown
12731,ENSG00000133612,AGAP3,Unknown
12732,ENSG00000122787,AKR1D1,Unknown
12733,ENSG00000135898,GPR55,Unknown
12734,ENSG00000158764,ITLN2,Unknown
12735,ENSG00000055732,MCOLN3,Unknown
12736,ENSG00000135317,SNX14,Unknown
12737,ENSG00000106603,COA1,Unknown
12738,ENSG00000153898,MCOLN2,Unknown
12739,ENSG00000156162,DPY19L4,Unknown
12740,ENSG00000007341,ST7L,Unknown
12741,ENSG00000278889,OR2S2,Non-driver
12742,ENSG00000121377,TAS2R7,Non-driver
12743,ENSG00000157111,TMEM171,Non-driver
12744,ENSG00000244617,ASPRV1,Unknown
12745,ENSG00000172061,LRRC15,Non-driver
12746,ENSG00000164318,EGFLAM,Unknown
12747,ENSG00000183098,GPC6,Unknown
12748,ENSG00000054690,PLEKHH1,Non-driver
12749,ENSG00000126259,KIRREL2,Unknown
12750,ENSG00000165828,PRAP1,Driver
12751,ENSG00000162769,FLVCR1,Unknown
12752,ENSG00000072041,SLC6A15,Unknown
12753,ENSG00000147100,SLC16A2,Unknown
12754,ENSG00000176142,TMEM39A,Non-driver
12755,ENSG00000125434,SLC25A35,Unknown
12756,ENSG00000164291,ARSK,Unknown
12757,ENSG00000184374,COLEC10,Unknown
12758,ENSG00000025423,HSD17B6,Non-driver
12759,ENSG00000171936,OR10H3,Non-driver
12760,ENSG00000151093,OXSM,Unknown
12761,ENSG00000175065,DSG4,Unknown
12762,ENSG00000184635,ZNF93,Unknown
12763,ENSG00000118620,ZNF430,Non-driver
12764,ENSG00000136877,FPGS,Unknown
12765,ENSG00000095981,KCNK16,Unknown
12766,ENSG00000173621,LRFN4,Unknown
12767,ENSG00000143061,IGSF3,Unknown
12768,ENSG00000138617,PARP16,Non-driver
12769,ENSG00000115539,PDCL3,Unknown
12770,ENSG00000161395,PGAP3,Unknown
12771,ENSG00000213413,PVRIG,Unknown
12772,ENSG00000116138,DNAJC16,Non-driver
12773,ENSG00000185561,TLCD2,Non-driver
12774,ENSG00000120594,PLXDC2,Unknown
12775,ENSG00000070413,DGCR2,Unknown
12776,ENSG00000048140,TSPAN17,Non-driver
12777,ENSG00000019102,VSIG2,Unknown
12778,ENSG00000171004,HS6ST2,Unknown
12779,ENSG00000178904,DPY19L3,Unknown
12780,ENSG00000177034,MTX3,Non-driver
12781,ENSG00000106560,GIMAP2,Unknown
12782,,KIAA0391,Unknown
12783,ENSG00000284120,KIR2DS1,Unknown
12784,ENSG00000133317,LGALS12,Unknown
12785,ENSG00000172551,MUCL1,Non-driver
12786,ENSG00000174944,P2RY14,Unknown
12787,ENSG00000198108,CHSY3,Unknown
12788,ENSG00000111885,MAN1A1,Unknown
12789,ENSG00000183798,EMILIN3,Non-driver
12790,ENSG00000145882,PCYOX1L,Non-driver
12791,ENSG00000149577,SIDT2,Unknown
12792,ENSG00000198743,SLC5A3,Unknown
12793,ENSG00000117069,ST6GALNAC5,Unknown
12794,ENSG00000102078,SLC25A14,Unknown
12795,ENSG00000111801,BTN3A3,Unknown
12796,ENSG00000026950,BTN3A1,Unknown
12797,ENSG00000240654,C1QTNF9,Non-driver
12798,ENSG00000118298,CA14,Unknown
12799,ENSG00000128274,A4GALT,Unknown
12800,ENSG00000166997,CNPY4,Unknown
12801,ENSG00000256453,DND1,Unknown
12802,ENSG00000141933,TPGS1,Non-driver
12803,ENSG00000137821,LRRC49,Non-driver
12804,ENSG00000172339,ALG14,Unknown
12805,ENSG00000005059,MCUB,Non-driver
12806,ENSG00000248144,ADH1C,Unknown
12807,ENSG00000102287,GABRE,Unknown
12808,ENSG00000137198,GMPR,Unknown
12809,ENSG00000169508,GPR183,Unknown
12810,ENSG00000203737,GPR52,Unknown
12811,ENSG00000135912,TTLL4,Non-driver
12812,ENSG00000165799,RNASE7,Unknown
12813,ENSG00000179913,B3GNT3,Non-driver
12814,ENSG00000106526,ACTR3C,Non-driver
12815,ENSG00000164048,ZNF589,Unknown
12816,ENSG00000090612,ZNF268,Unknown
12817,ENSG00000169258,GPRIN1,Unknown
12818,ENSG00000103241,FOXF1,Unknown
12819,ENSG00000076351,SLC46A1,Unknown
12820,ENSG00000143612,C1orf43,Unknown
12821,ENSG00000162600,OMA1,Unknown
12822,ENSG00000275600,PIGW,Unknown
12823,ENSG00000141437,SLC25A52,Unknown
12824,ENSG00000283034,ZNF445,Non-driver
12825,ENSG00000161905,ALOX15,Unknown
12826,ENSG00000166396,SERPINB7,Unknown
12827,ENSG00000118017,A4GNT,Unknown
12828,ENSG00000198792,TMEM184B,Non-driver
12829,ENSG00000111684,LPCAT3,Unknown
12830,ENSG00000167332,OR51E2,Unknown
12831,ENSG00000164180,TMEM161B,Non-driver
12832,ENSG00000139624,CERS5,Unknown
12833,ENSG00000181396,OGFOD3,Non-driver
12834,ENSG00000149582,TMEM25,Unknown
12835,ENSG00000176454,LPCAT4,Non-driver
12836,ENSG00000197586,ENTPD6,Unknown
12837,ENSG00000178752,ERFE,Unknown
12838,ENSG00000170801,HTRA3,Unknown
12839,ENSG00000185621,LMLN,Unknown
12840,ENSG00000120820,GLT8D2,Unknown
12841,ENSG00000173852,DPY19L1,Unknown
12842,ENSG00000164976,MYORG,Unknown
12843,ENSG00000144959,NCEH1,Unknown
12844,ENSG00000106771,TMEM245,Non-driver
12845,ENSG00000169379,ARL13B,Unknown
12846,ENSG00000182162,P2RY8,Driver
12847,ENSG00000133657,ATP13A3,Unknown
12848,ENSG00000115828,QPCT,Unknown
12849,ENSG00000198018,ENTPD7,Unknown
12850,,TMEM8A,Non-driver
12851,ENSG00000146282,RARS2,Unknown
12852,ENSG00000069943,PIGB,Unknown
12853,ENSG00000163755,HPS3,Unknown
12854,ENSG00000111728,ST8SIA1,Non-driver
12855,ENSG00000269556,TMEM185A,Non-driver
12856,ENSG00000226479,TMEM185B,Non-driver
12857,ENSG00000143653,SCCPDH,Non-driver
12858,ENSG00000115488,NEU2,Unknown
12859,ENSG00000196950,SLC39A10,Non-driver
12860,ENSG00000112195,TREML2,Unknown
12861,ENSG00000153214,TMEM87B,Unknown
12862,ENSG00000086696,HSD17B2,Unknown
12863,ENSG00000090530,P3H2,Unknown
12864,ENSG00000206072,SERPINB11,Unknown
12865,ENSG00000152749,GPR180,Unknown
12866,ENSG00000115525,ST3GAL5,Non-driver
12867,ENSG00000243449,C4orf48,Unknown
12868,ENSG00000169884,WNT10B,Unknown
12869,ENSG00000070718,AP3M2,Unknown
12870,,FUK,Unknown
12871,ENSG00000145309,CABS1,Non-driver
12872,ENSG00000122778,KIAA1549,Driver
12873,ENSG00000110975,SYT10,Unknown
12874,ENSG00000184330,S100A7A,Unknown
12875,ENSG00000172888,ZNF621,Non-driver
12876,ENSG00000149328,GLB1L2,Non-driver
12877,ENSG00000169105,CHST14,Unknown
12878,ENSG00000196562,SULF2,Unknown
12879,ENSG00000088812,ATRN,Unknown
12880,ENSG00000144357,UBR3,Unknown
12881,ENSG00000106868,SUSD1,Non-driver
12882,ENSG00000146833,TRIM4,Non-driver
12883,ENSG00000100276,RASL10A,Unknown
12884,ENSG00000168528,SERINC2,Unknown
12885,ENSG00000110013,SIAE,Unknown
12886,ENSG00000138744,NAAA,Unknown
12887,ENSG00000013288,MAN2B2,Non-driver
12888,ENSG00000140993,TIGD7,Unknown
12889,ENSG00000147432,CHRNB3,Unknown
12890,ENSG00000174428,GTF2IRD2B,Non-driver
12891,ENSG00000112761,CCN6,Non-driver
12892,ENSG00000167261,DPEP2,Unknown
12893,ENSG00000033100,CHPF2,Unknown
12894,ENSG00000168569,TMEM223,Non-driver
12895,ENSG00000145990,GFOD1,Non-driver
12896,ENSG00000141098,GFOD2,Non-driver
12897,ENSG00000162694,EXTL2,Unknown
12898,ENSG00000139572,GPR84,Unknown
12899,ENSG00000188095,MESP2,Unknown
12900,ENSG00000157617,C2CD2,Unknown
12901,ENSG00000095203,EPB41L4B,Unknown
12902,ENSG00000161714,PLCD3,Non-driver
12903,ENSG00000288508,ISLR,Unknown
12904,ENSG00000170848,PSG6,Unknown
12905,ENSG00000204941,PSG5,Unknown
12906,ENSG00000221826,PSG3,Unknown
12907,ENSG00000129667,RHBDF2,Unknown
12908,ENSG00000139344,AMDHD1,Non-driver
12909,ENSG00000159579,RSPRY1,Unknown
12910,ENSG00000187054,TMPRSS11A,Unknown
12911,ENSG00000166682,TMPRSS5,Unknown
12912,ENSG00000134779,TPGS2,Non-driver
12913,ENSG00000186919,ZACN,Non-driver
12914,ENSG00000149150,SLC43A1,Unknown
12915,ENSG00000171466,ZNF562,Non-driver
12916,ENSG00000171469,ZNF561,Non-driver
12917,ENSG00000167981,ZNF597,Unknown
12918,ENSG00000124302,CHST8,Unknown
12919,ENSG00000087299,L2HGDH,Unknown
12920,ENSG00000276175,LILRA3,Unknown
12921,ENSG00000277398,LILRA1,Unknown
12922,ENSG00000149054,ZNF215,Unknown
12923,ENSG00000166979,EVA1C,Non-driver
12924,ENSG00000125355,TMEM255A,Non-driver
12925,ENSG00000115226,FNDC4,Unknown
12926,ENSG00000122986,HVCN1,Unknown
12927,ENSG00000118242,MREG,Unknown
12928,ENSG00000177181,RIMKLA,Non-driver
12929,ENSG00000188352,FOCAD,Unknown
12930,ENSG00000072954,TMEM38A,Unknown
12931,ENSG00000151806,GUF1,Unknown
12932,ENSG00000188175,HEPACAM2,Unknown
12933,ENSG00000068137,PLEKHH3,Non-driver
12934,ENSG00000168671,UGT3A2,Unknown
12935,ENSG00000163898,LIPH,Unknown
12936,ENSG00000087116,ADAMTS2,Unknown
12937,ENSG00000214456,PLIN5,Unknown
12938,ENSG00000100344,PNPLA3,Unknown
12939,ENSG00000139974,SLC38A6,Unknown
12940,ENSG00000281919,SLC45A2,Unknown
12941,ENSG00000140675,SLC5A2,Unknown
12942,ENSG00000113296,THBS4,Unknown
12943,ENSG00000205268,PDE7A,Unknown
12944,ENSG00000188782,CATSPER4,Unknown
12945,ENSG00000170464,DNAJC18,Non-driver
12946,ENSG00000103196,CRISPLD2,Unknown
12947,ENSG00000164176,EDIL3,Non-driver
12948,ENSG00000136883,KIF12,Unknown
12949,ENSG00000146006,LRRTM2,Unknown
12950,ENSG00000198754,OXCT2,Unknown
12951,ENSG00000094975,SUCO,Non-driver
12952,ENSG00000163053,SLC16A14,Non-driver
12953,ENSG00000138111,MFSD13A,Non-driver
12954,ENSG00000186377,CYP4X1,Unknown
12955,ENSG00000196636,SDHAF3,Non-driver
12956,ENSG00000276114,CCL23,Unknown
12957,ENSG00000173638,SLC19A1,Unknown
12958,ENSG00000148950,IMMP1L,Unknown
12959,ENSG00000248099,INSL3,Unknown
12960,ENSG00000150045,KLRF1,Unknown
12961,ENSG00000206150,RNASE13,Non-driver
12962,ENSG00000177202,SPACA4,Unknown
12963,ENSG00000134905,CARS2,Unknown
12964,ENSG00000164494,PDSS2,Unknown
12965,ENSG00000204140,CLPSL1,Non-driver
12966,ENSG00000188811,NHLRC3,Non-driver
12967,ENSG00000228083,IFNA14,Unknown
12968,ENSG00000234829,IFNA17,Unknown
12969,ENSG00000138308,PLA2G12B,Unknown
12970,ENSG00000263961,RHEX,Non-driver
12971,ENSG00000173947,PIFO,Non-driver
12972,ENSG00000109762,SNX25,Unknown
12973,ENSG00000090975,PITPNM2,Unknown
12974,ENSG00000148343,MIGA2,Non-driver
12975,ENSG00000205111,CDKL4,Non-driver
12976,ENSG00000185838,GNB1L,Unknown
12977,ENSG00000176204,LRRTM4,Unknown
12978,ENSG00000139044,B4GALNT3,Unknown
12979,ENSG00000182272,B4GALNT4,Non-driver
12980,ENSG00000198799,LRIG2,Unknown
12981,ENSG00000146530,VWDE,Non-driver
12982,ENSG00000119900,OGFRL1,Non-driver
12983,ENSG00000113119,TMCO6,Non-driver
12984,ENSG00000171595,DNAI2,Unknown
12985,ENSG00000101448,EPPIN,Non-driver
12986,ENSG00000249139,EPPIN-WFDC6,Non-driver
12987,ENSG00000187800,PEAR1,Unknown
12988,ENSG00000180626,ZNF594,Non-driver
12989,ENSG00000154415,PPP1R3A,Unknown
12990,ENSG00000139292,LGR5,Unknown
12991,ENSG00000173114,LRRN3,Unknown
12992,ENSG00000182168,UNC5C,Unknown
12993,ENSG00000148468,FAM171A1,Unknown
12994,ENSG00000152767,FARP1,Unknown
12995,ENSG00000224940,PRRT4,Non-driver
12996,ENSG00000113205,PCDHB3,Unknown
12997,ENSG00000117114,ADGRL2,Unknown
12998,ENSG00000081760,AACS,Unknown
12999,ENSG00000108846,ABCC3,Unknown
13000,ENSG00000112812,PRSS16,Unknown
13001,ENSG00000151005,TKTL2,Unknown
13002,ENSG00000170950,PGK2,Unknown
13003,ENSG00000164434,FABP7,Unknown
13004,ENSG00000047365,ARAP2,Unknown
13005,ENSG00000143891,GALM,Unknown
13006,ENSG00000101311,FERMT1,Unknown
13007,ENSG00000100033,PRODH,Unknown
13008,ENSG00000253626,EIF5AL1,Non-driver
13009,ENSG00000134398,ERN2,Unknown
13010,ENSG00000156958,GALK2,Unknown
13011,ENSG00000183208,GDPGP1,Non-driver
13012,ENSG00000196475,GK2,Non-driver
13013,ENSG00000099984,GSTT2,Unknown
13014,ENSG00000107902,LHPP,Unknown
13015,ENSG00000198951,NAGA,Unknown
13016,ENSG00000185792,NLRP9,Non-driver
13017,ENSG00000215440,NPEPL1,Non-driver
13018,ENSG00000157045,NTAN1,Unknown
13019,ENSG00000218823,PAPOLB,Unknown
13020,ENSG00000127125,PPCS,Unknown
13021,ENSG00000185164,NOMO2,Unknown
13022,ENSG00000013583,HEBP1,Unknown
13023,ENSG00000145284,SCD5,Non-driver
13024,ENSG00000100092,SH3BP1,Unknown
13025,ENSG00000171612,SLC25A33,Unknown
13026,ENSG00000114779,ABHD14B,Non-driver
13027,ENSG00000109667,SLC2A9,Unknown
13028,ENSG00000142871,CCN1,Non-driver
13029,ENSG00000167962,ZNF598,Unknown
13030,ENSG00000214338,SOGA3,Non-driver
13031,ENSG00000176393,RNPEP,Unknown
13032,ENSG00000105778,AVL9,Unknown
13033,ENSG00000254656,RTL1,Unknown
13034,ENSG00000172318,B3GALT1,Unknown
13035,ENSG00000172733,PURG,Unknown
13036,ENSG00000106034,CPED1,Non-driver
13037,ENSG00000154165,GPR15,Unknown
13038,ENSG00000181827,RFX7,Unknown
13039,ENSG00000121075,TBX4,Unknown
13040,ENSG00000248905,FMN1,Non-driver
13041,ENSG00000160094,ZNF362,Unknown
13042,ENSG00000156787,TBC1D31,Non-driver
13043,ENSG00000104983,CCDC61,Unknown
13044,ENSG00000277848,MEGF11,Unknown
13045,ENSG00000143971,ETAA1,Unknown
13046,ENSG00000196074,SYCP2,Unknown
13047,ENSG00000263002,ZNF234,Unknown
13048,ENSG00000186020,ZNF529,Non-driver
13049,ENSG00000204611,ZNF616,Non-driver
13050,ENSG00000244588,RAD21L1,Non-driver
13051,,FOPNL,Unknown
13052,ENSG00000169607,CKAP2L,Unknown
13053,ENSG00000133739,LRRCC1,Unknown
13054,ENSG00000169359,SLC33A1,Unknown
13055,ENSG00000006831,ADIPOR2,Unknown
13056,ENSG00000138018,SELENOI,Unknown
13057,ENSG00000164168,TMEM184C,Unknown
13058,ENSG00000146842,TMEM209,Non-driver
13059,ENSG00000166471,TMEM41B,Non-driver
13060,ENSG00000175274,TP53I11,Unknown
13061,ENSG00000139636,LMBR1L,Unknown
13062,ENSG00000143797,MBOAT2,Unknown
13063,ENSG00000111860,CEP85L,Non-driver
13064,ENSG00000170390,DCLK2,Unknown
13065,ENSG00000100147,CCDC134,Non-driver
13066,ENSG00000158966,CACHD1,Unknown
13067,ENSG00000148358,GPR107,Non-driver
13068,ENSG00000176018,LYSMD3,Non-driver
13069,ENSG00000124786,SLC35B3,Unknown
13070,ENSG00000131389,SLC6A6,Unknown
13071,ENSG00000149483,TMEM138,Unknown
13072,ENSG00000180776,ZDHHC20,Unknown
13073,ENSG00000163704,PRRT3,Non-driver
13074,ENSG00000173930,SLCO4C1,Unknown
13075,ENSG00000187049,TMEM216,Unknown
13076,ENSG00000116396,KCNC4,Unknown
13077,ENSG00000103061,SLC7A6OS,Unknown
13078,ENSG00000164403,SHROOM1,Unknown
13079,ENSG00000100124,ANKRD54,Unknown
13080,ENSG00000114541,FRMD4B,Unknown
13081,,KIAA0556,Non-driver
13082,ENSG00000148459,PDSS1,Unknown
13083,ENSG00000019186,CYP24A1,Unknown
13084,ENSG00000174886,NDUFA11,Unknown
13085,ENSG00000110074,FOXRED1,Unknown
13086,ENSG00000144406,UNC80,Unknown
13087,ENSG00000164296,TIGD6,Non-driver
13088,ENSG00000004848,ARX,Unknown
13089,ENSG00000172197,MBOAT1,Unknown
13090,ENSG00000171487,NLRP5,Unknown
13091,ENSG00000183340,JRKL,Unknown
13092,ENSG00000167701,GPT,Unknown
13093,ENSG00000131848,ZSCAN5A,Non-driver
13094,ENSG00000113248,PCDHB15,Unknown
13095,ENSG00000166548,TK2,Unknown
13096,ENSG00000274538,PHLDA2,Unknown
13097,ENSG00000005889,ZFX,Unknown
13098,ENSG00000164099,PRSS12,Unknown
13099,ENSG00000275568,ARHGAP11A,Unknown
13100,ENSG00000138640,FAM13A,Unknown
13101,ENSG00000173083,HPSE,Unknown
13102,ENSG00000134802,SLC43A3,Unknown
13103,ENSG00000111696,NT5DC3,Unknown
13104,ENSG00000056586,RC3H2,Unknown
13105,ENSG00000074657,ZNF532,Non-driver
13106,ENSG00000024526,DEPDC1,Unknown
13107,ENSG00000125454,SLC25A19,Unknown
13108,ENSG00000134343,ANO3,Unknown
13109,ENSG00000123600,METTL8,Non-driver
13110,ENSG00000091622,PITPNM3,Unknown
13111,ENSG00000204991,SPIRE2,Non-driver
13112,ENSG00000186001,LRCH3,Non-driver
13113,ENSG00000213799,ZNF845,Non-driver
13114,ENSG00000017483,SLC38A5,Unknown
13115,ENSG00000203705,TATDN3,Non-driver
13116,ENSG00000123165,ACTRT1,Unknown
13117,ENSG00000180346,TIGD2,Unknown
13118,ENSG00000173681,BCLAF3,Non-driver
13119,ENSG00000277972,CISD3,Unknown
13120,ENSG00000185189,NRBP2,Unknown
13121,ENSG00000257315,ZBED6,Unknown
13122,ENSG00000070601,FRMPD1,Unknown
13123,ENSG00000163623,NKX6-1,Unknown
13124,ENSG00000104967,NOVA2,Unknown
13125,ENSG00000184677,ZBTB40,Unknown
13126,ENSG00000251493,FOXD1,Unknown
13127,ENSG00000178919,FOXE1,Unknown
13128,ENSG00000186766,FOXI2,Unknown
13129,ENSG00000179981,TSHZ1,Unknown
13130,ENSG00000176678,FOXL1,Unknown
13131,ENSG00000164379,FOXQ1,Unknown
13132,ENSG00000267728,KRTAP9-9,Non-driver
13133,ENSG00000180386,KRTAP9-7,Non-driver
13134,ENSG00000240542,KRTAP9-1,Non-driver
13135,ENSG00000162782,TDRD5,Unknown
13136,ENSG00000227140,USP17L5,Non-driver
13137,ENSG00000230549,USP17L1,Non-driver
13138,ENSG00000144659,SLC25A38,Unknown
13139,ENSG00000188452,CERKL,Unknown
13140,ENSG00000176567,OR4X1,Non-driver
13141,ENSG00000214435,AS3MT,Unknown
13142,ENSG00000196917,HCAR1,Unknown
13143,ENSG00000184347,SLIT3,Unknown
13144,ENSG00000165973,NELL1,Unknown
13145,ENSG00000171714,ANO5,Unknown
13146,ENSG00000170613,FAM71B,Non-driver
13147,ENSG00000261221,ZNF865,Non-driver
13148,ENSG00000139800,ZIC5,Unknown
13149,ENSG00000224877,NDUFAF8,Non-driver
13150,ENSG00000240857,RDH14,Unknown
13151,ENSG00000101166,PRELID3B,Non-driver
13152,ENSG00000127184,COX7C,Unknown
13153,ENSG00000240230,COX19,Unknown
13154,ENSG00000123815,COQ8B,Unknown
13155,ENSG00000135469,COQ10A,Non-driver
13156,ENSG00000173085,COQ2,Unknown
13157,ENSG00000167799,NUDT8,Non-driver
13158,ENSG00000165443,PHYHIPL,Non-driver
13159,ENSG00000115520,COQ10B,Non-driver
13160,ENSG00000185973,TMLHE,Unknown
13161,ENSG00000006282,SPATA20,Unknown
13162,ENSG00000146250,PRSS35,Non-driver
13163,ENSG00000184831,APOO,Unknown
13164,ENSG00000144481,TRPM8,Unknown
13165,ENSG00000198771,RCSD1,Unknown
13166,ENSG00000276776,TC2N,Non-driver
13167,ENSG00000163608,NEPRO,Unknown
13168,ENSG00000174990,CA5A,Unknown
13169,ENSG00000167800,TBX10,Unknown
13170,ENSG00000235608,NKX1-1,Unknown
13171,ENSG00000131845,ZNF304,Unknown
13172,ENSG00000105467,SYNGR4,Unknown
13173,ENSG00000213853,EMP2,Unknown
13174,ENSG00000132294,EFR3A,Unknown
13175,ENSG00000165757,JCAD,Non-driver
13176,ENSG00000165959,CLMN,Unknown
13177,ENSG00000115459,ELMOD3,Unknown
13178,ENSG00000166897,ELFN2,Non-driver
13179,ENSG00000288318,PALM3,Non-driver
13180,ENSG00000215252,GOLGA8B,Unknown
13181,ENSG00000116157,GPX7,Unknown
13182,ENSG00000212657,KRTAP16-1,Non-driver
13183,ENSG00000170667,RASA4B,Non-driver
13184,ENSG00000284965,OR2F2,Non-driver
13185,ENSG00000130368,MAS1,Unknown
13186,ENSG00000154678,PDE1C,Unknown
13187,ENSG00000188107,EYS,Unknown
13188,ENSG00000172824,CES4A,Non-driver
13189,ENSG00000214595,EML6,Non-driver
13190,ENSG00000238243,OR2W3,Unknown
13191,,PRSS42,Non-driver
13192,126231,ZNF573,Non-driver
13193,ENSG00000102043,MTMR8,Unknown
13194,ENSG00000189108,IL1RAPL2,Unknown
13195,ENSG00000254245,PCDHGA3,Unknown
13196,ENSG00000174948,GPR149,Non-driver
13197,ENSG00000167065,DUSP18,Non-driver
13198,ENSG00000156194,PPEF2,Unknown
13199,ENSG00000203867,RBM20,Unknown
13200,ENSG00000167861,HID1,Unknown
13201,ENSG00000198585,NUDT16,Unknown
13202,ENSG00000213973,ZNF99,Unknown
13203,ENSG00000263464,PPIAL4C,Non-driver
13204,ENSG00000137080,IFNA21,Unknown
13205,ENSG00000174482,LINGO2,Non-driver
13206,ENSG00000197479,PCDHB11,Unknown
13207,ENSG00000250120,PCDHA10,Unknown
13208,ENSG00000211679,IGLC3,Non-driver
13209,ENSG00000253910,PCDHGB2,Unknown
13210,ENSG00000254221,PCDHGB1,Unknown
13211,ENSG00000248383,PCDHAC1,Unknown
13212,ENSG00000198077,CYP2A7,Unknown
13213,ENSG00000186190,BPIFB3,Non-driver
13214,ENSG00000165246,NLGN4Y,Unknown
13215,ENSG00000236334,PPIAL4G,Unknown
13216,ENSG00000131398,KCNC3,Unknown
13217,ENSG00000272674,PCDHB16,Unknown
13218,ENSG00000251664,PCDHA12,Unknown
13219,,IGLC2,Non-driver
13220,ENSG00000187372,PCDHB13,Unknown
13221,ENSG00000255408,PCDHA3,Unknown
13222,ENSG00000162365,CYP4A22,Unknown
13223,ENSG00000239389,PCDHA13,Unknown
13224,ENSG00000204961,PCDHA9,Unknown
13225,ENSG00000160870,CYP3A7,Unknown
13226,ENSG00000186526,CYP4F8,Unknown
13227,ENSG00000276547,PCDHGB5,Unknown
13228,ENSG00000253953,PCDHGB4,Unknown
13229,ENSG00000166173,LARP6,Unknown
13230,ENSG00000284810,CTRB2,Non-driver
13231,ENSG00000100012,SEC14L3,Unknown
13232,ENSG00000253485,PCDHGA5,Unknown
13233,ENSG00000197838,CYP2A13,Unknown
13234,ENSG00000105889,STEAP1B,Non-driver
13235,ENSG00000051128,HOMER3,Unknown
13236,ENSG00000262209,PCDHGB3,Unknown
13237,ENSG00000214042,IFNA7,Unknown
13238,ENSG00000243709,LEFTY1,Non-driver
13239,ENSG00000124467,PSG8,Unknown
13240,ENSG00000071073,MGAT4A,Unknown
13241,ENSG00000130751,NPAS1,Unknown
13242,ENSG00000095587,TLL2,Unknown
13243,ENSG00000163295,ALPI,Unknown
13244,ENSG00000059691,GATB,Unknown
13245,ENSG00000004809,SLC22A16,Unknown
13246,ENSG00000113212,PCDHB7,Unknown
13247,ENSG00000204970,PCDHA1,Unknown
13248,ENSG00000131409,LRRC4B,Non-driver
13249,ENSG00000198131,ZNF544,Non-driver
13250,ENSG00000186297,GABRA5,Unknown
13251,ENSG00000174348,PODN,Unknown
13252,ENSG00000189184,PCDH18,Unknown
13253,ENSG00000242419,PCDHGC4,Unknown
13254,ENSG00000100003,SEC14L2,Unknown
13255,ENSG00000112852,PCDHB2,Unknown
13256,ENSG00000111799,COL12A1,Unknown
13257,ENSG00000213512,GBP7,Unknown
13258,ENSG00000228278,ORM2,Unknown
13259,ENSG00000185674,LYG2,Unknown
13260,ENSG00000134249,ADAM30,Unknown
13261,ENSG00000015413,DPEP1,Unknown
13262,ENSG00000139200,PIANP,Unknown
13263,ENSG00000141096,DPEP3,Unknown
13264,ENSG00000113211,PCDHB6,Unknown
13265,ENSG00000138650,PCDH10,Unknown
13266,ENSG00000118946,PCDH17,Unknown
13267,ENSG00000167740,CYB5D2,Non-driver
13268,ENSG00000158467,AHCYL2,Unknown
13269,ENSG00000074935,TUBE1,Unknown
13270,ENSG00000165105,RASEF,Unknown
